"date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","no","no2","nox","so2",".before","poblacio_total","incidencia_1000"
2016-07-18,2.1,247.8,56.6,990.2,354,24.5,32.3,17,0,1,6,7,1,12,8337,1.43936667866139
2016-07-19,1.7,269.1,60.5,988.1,251.2,26.1,33.8,18.9,0,1,4,5,1,13,7492,1.73518419647624
2016-07-20,2.2,201.8,66.8,986.4,282.7,25,28.7,22.2,0.1,1,27,28,1,8,6866,1.16516166618118
2016-07-21,1.8,203.6,68.2,984.5,235.2,23.6,31,17.9,9.3,2,30,32,1,NA,NA,NA
2016-07-22,2.3,235.9,58.5,988,259.3,23.4,29.2,19.2,0,1,12,13,1,NA,NA,NA
2016-07-23,1.9,244.2,55.2,989.2,322.4,24.7,31.4,20.3,0,1,16,17,1,0,0,NA
2016-07-24,2.2,261.6,54.2,989.4,347.5,26,32.3,20.5,0,1,25,26,1,12,6136,1.95567144719687
2016-07-25,1.7,251.3,56.8,989.6,334.6,26.2,34.1,20.5,0,2,24,25,2,18,11820,1.52284263959391
2016-07-26,2.1,211.9,66.7,989.2,296.3,25.2,32.8,19.9,0,1,31,32,3,14,7838,1.78616994131156
2016-07-27,1.7,226.6,64,989.1,323.6,25.2,32.2,20,0,1,5,6,2,17,7924,2.14538112064614
2016-07-28,1.4,269.2,65.5,987.6,308.6,25.6,32.9,20.2,0,1,7,8,2,16,8413,1.90181861404969
2016-07-29,1.8,261.9,61.6,985.5,317,26.6,34.2,21.4,0,1,7,8,1,7,5145,1.36054421768707
2016-07-30,2,177.4,71.4,985.9,271.2,25.6,34.3,21.5,0,1,19,20,1,2,1248,1.6025641025641
2016-07-31,2.5,194.6,64,989.7,303.1,25.1,30.5,22.1,0,1,7,8,1,9,3944,2.28194726166329
2016-08-01,1.8,240.5,68.1,990.4,316.3,25.9,32.1,21.6,0,1,16,17,2,9,5194,1.73276857912977
2016-08-02,1.6,238.8,59.4,987.5,318,26.4,33.6,21.1,0,1,4,5,2,12,8769,1.3684570646596
2016-08-03,1.8,235.9,47.4,984.6,279,27.7,35.3,21.8,0,1,24,25,3,14,8677,1.61346087357382
2016-08-04,2.6,180.5,70.6,989.7,223,23.8,27.5,20.9,0,2,30,31,3,7,4753,1.47275405007364
2016-08-05,1.5,218.8,61.4,993.4,281.2,24.5,31.9,20.2,0,1,5,6,1,7,3689,1.89753320683112
2016-08-06,2.2,210.9,62.2,994.5,313.9,24.1,29.3,20.2,0,1,13,14,1,3,2015,1.48883374689826
2016-08-07,1.9,249,41.8,992.3,321.6,26.7,34.5,19.2,0,1,17,17,2,8,5558,1.43936667866139
2016-08-08,2.6,187.9,59.3,988.9,297.5,25.2,32.4,19.1,3.5,1,5,6,1,4,1591,2.51414204902577
2016-08-09,1.7,207.2,73.4,989.6,188.6,21.2,24.6,18.2,0.1,1,13,13,1,13,9082,1.43140277471922
2016-08-10,2.6,236.9,64.3,992.7,310.5,20.8,26.7,16.8,0,1,13,14,1,14,6508,2.15119852489244
2016-08-11,1.8,236.1,65.1,995.1,304.8,23.1,29.6,17.8,0,1,6,7,1,11,4558,2.41333918385257
2016-08-12,2.1,198.6,62.6,994.1,316.4,22.9,28,18.5,0,1,4,5,1,7,5401,1.29605628587299
2016-08-13,2,199.7,69.1,992.4,301,23.2,29.6,16.8,0,1,33,34,1,7,4185,1.6726403823178
2016-08-14,1.9,230.3,58.6,989.9,319.2,24.6,32.5,18.1,0,1,4,5,1,10,6812,1.46799765120376
2016-08-15,2.1,252.3,69.8,986.7,215.7,24.7,30.5,21.2,0,1,8,8,2,15,9415,1.59320233669676
2016-08-16,1.5,189.1,67,983.8,259.4,26.1,32.6,21.3,0,1,6,7,2,11,8465,1.2994683992912
2016-08-17,2.4,172.3,75.3,983.2,223.5,24,28.3,20.5,0,1,25,26,2,11,5463,2.01354567087681
2016-08-18,1.4,192.8,72.3,982.6,280.1,25.8,32.6,19.8,0,1,23,24,2,14,10486,1.33511348464619
2016-08-19,2.4,190.4,72.8,986.2,178.3,24.2,28.3,20.8,0,1,11,12,1,2,1114,1.79533213644524
2016-08-20,2.1,248.7,57,992.3,284.4,24,30.5,19.8,0,1,17,18,3,1,652,1.53374233128834
2016-08-21,2.2,198.8,69.3,993.9,294.7,24.2,30.3,19.4,0,1,16,16,2,14,8442,1.65837479270315
2016-08-22,2,213.2,55.9,993.4,296,24,30.4,18.9,0,1,14,15,2,11,6303,1.74520069808028
2016-08-23,1.6,204.6,39.3,990.9,298.9,25.4,32.8,18.6,0,1,25,25,1,15,7162,2.0943870427255
2016-08-24,1.8,203.9,49,988.7,293.7,24.5,31.4,19.4,0,1,23,24,1,14,8595,1.62885398487493
2016-08-25,1.7,214.5,63.5,989,292.5,23.4,30.4,17.6,0,1,31,32,3,14,10121,1.38326252346606
2016-08-26,1.7,233.8,60.1,990.1,278.5,24.3,31.8,17.5,0,1,16,18,1,12,8426,1.42416330405887
2016-08-27,1.3,226.3,72.1,990.1,264.5,25.6,32.7,20.5,0,1,8,9,1,7,4538,1.54252974878801
2016-08-28,1.2,197,77.3,990.3,54.6,23.4,26.6,21.7,0.9,1,27,28,1,19,10780,1.76252319109462
2016-08-29,1.3,264.4,70.1,989.9,108.9,22.4,25.3,19.3,0.3,1,7,8,1,8,5624,1.42247510668563
2016-08-30,2.1,214.8,68.5,991,255.8,23.3,28.4,19.3,0,1,8,9,1,12,8477,1.41559513979002
2016-08-31,2.2,217.5,54.3,992.6,259.2,25.4,31.8,20.8,0,1,26,27,1,10,5727,1.74611489436005
2016-09-01,1.5,251.7,59.3,991.4,255.1,25.7,33.4,19.5,0,1,5,6,1,9,3792,2.37341772151899
2016-09-02,1.8,261.5,56.4,990.3,250.9,27.3,35.3,22.3,0,2,9,9,2,6,4190,1.43198090692124
2016-09-03,1.6,252.7,50.3,989.3,221.4,28.7,35.7,23,0,1,14,15,2,0,0,NA
2016-09-04,2.2,217.8,53.9,989.8,256.1,27,32.7,22.3,0,1,45,46,1,15,9648,1.5547263681592
2016-09-05,2.3,218,60.6,988.7,258.7,25.7,32.8,20.7,0,1,28,29,2,13,7992,1.62662662662663
2016-09-06,2.2,184.3,66.5,987.6,254.2,23.9,28.5,19.9,0,1,8,9,2,7,4134,1.69327527818094
2016-09-07,1.9,208.2,70.5,987.2,199.1,23,27.9,19,0,1,20,20,2,11,7214,1.5248128638758
2016-09-08,1.4,236.4,73.2,986.7,160,24.4,29.9,20.7,0,1,5,6,2,10,4400,2.27272727272727
2016-09-09,1.6,235.4,69.4,987,178.1,23.7,29.6,18.6,0,1,15,15,2,6,5394,1.11234705228031
2016-09-10,1.6,233.3,68.9,987.7,195.2,24.5,30.8,19.1,0,1,12,13,3,4,2443,1.63733115022513
2016-09-11,1.7,211.8,73,987.5,253.3,24.3,30.9,19.8,0,1,5,6,1,11,6467,1.70094325034792
2016-09-12,2.3,210.8,72.5,984.5,240.2,23.4,29.5,16.4,17.3,1,25,27,2,11,8791,1.2512797178933
2016-09-13,1.9,295.1,69.3,981,170.6,19.2,24.7,13.8,4.9,1,12,12,2,10,6853,1.45921494236101
2016-09-14,1.8,286.2,53.1,984.8,168.9,18.2,23.3,13.4,0.6,1,10,11,3,15,9512,1.57695542472666
2016-09-15,2.1,261,53.8,987.6,248.7,19.7,26.5,14,0,1,13,14,1,14,8258,1.69532574473238
2016-09-16,2,252.7,67,989,144.8,18,23.1,15.4,0.4,1,29,29,1,12,9684,1.23915737298637
2016-09-17,1.6,222.8,65.7,987.9,213.9,17.8,24.4,13.4,0,1,9,10,1,5,2580,1.93798449612403
2016-09-18,1.8,264.4,54.8,987.7,245.1,20.3,27.6,15.1,0,1,36,37,2,20,9363,2.13606749973299
2016-09-19,1.1,241.5,67,986,111,19.3,24,15.6,0,1,31,32,1,26,16352,1.59001956947162
2016-09-20,1.7,226.1,70.3,986.8,218.9,20.3,27.2,15.5,0,2,59,61,NA,16,8747,1.8291985823711
2016-09-21,1.9,218.4,76.3,990.6,176.6,19.9,24.9,15.5,0,1,21,22,2,33,13170,2.50569476082005
2016-09-22,1.8,203.7,81.7,994.2,98.8,19.7,24.3,15.7,4.2,1,43,44,3,35,12850,2.72373540856031
2016-09-23,1.6,219,78.1,992.9,150.8,18.7,23,14.9,0,NA,NA,NA,NA,10,6023,1.66030217499585
2016-09-24,1.5,203.7,78.7,991.4,144.6,19,24.2,15.4,0.6,NA,NA,NA,NA,13,8800,1.47727272727273
2016-09-25,1.4,221.4,75.3,991.6,134.5,19.1,24.5,14.4,0,NA,NA,NA,NA,49,18552,2.64122466580423
2016-09-26,1.8,209,71.9,994.9,198.6,20.4,24.6,16.9,0,1,20,20,NA,41,22860,1.79352580927384
2016-09-27,1.7,195,66.4,998.9,221.9,20.4,26.6,15.7,0,1,23,24,1,20,10077,1.98471767391089
2016-09-28,1.7,224.8,75.6,995.9,221.5,19.7,26.4,14.8,0,1,33,34,1,30,14132,2.12284177752618
2016-09-29,1.7,228.9,76.4,989.2,186.7,19.5,26.7,15.2,0,1,27,27,1,30,15584,1.92505133470226
2016-09-30,1.4,263,79.4,984.5,159.2,20.1,26.7,15.6,0,1,18,19,1,10,5916,1.69033130493577
2016-10-01,1.7,185.9,82.8,987.5,118.5,20.1,24.1,17.5,0,1,19,20,2,6,4378,1.37048880767474
2016-10-02,1.5,189.4,81.5,992.4,122.4,19.6,23.4,17.6,0,2,36,38,2,37,19908,1.85854932690376
2016-10-03,1.9,182.7,83.6,991.4,131.2,19.9,24.8,17,0,1,27,28,2,46,19613,2.34538316422781
2016-10-04,1.6,228.6,69.7,989.6,201.8,19.3,25.1,14.6,0,1,18,19,3,18,10231,1.75935881145538
2016-10-05,1.5,223.1,89.6,983.6,66.8,15.6,18.1,12.6,14.6,1,34,35,1,15,7170,2.09205020920502
2016-10-06,1.2,240.1,82,985.3,174.6,17.9,24.3,12.7,0.1,1,43,45,3,30,13593,2.20701831825204
2016-10-07,1.7,186.8,84.4,988.4,124.5,18.5,21.8,16.1,0,1,33,34,1,7,6508,1.07559926244622
2016-10-08,0.7,199.7,76.2,989.9,43.1,16.3,17.6,14.7,0,1,17,18,1,4,2519,1.58793171893609
2016-10-09,1,251,83.8,988.4,29,14.8,16.1,12.1,0.1,1,20,22,1,22,11578,1.9001554672655
2016-10-10,1.8,190.1,74.3,984.1,153.2,14.7,18.6,11.9,0,1,44,46,4,19,11162,1.70220390611002
2016-10-11,0.8,190.9,79.1,980,58.8,13.6,18.4,10,14.4,2,48,50,10,7,4080,1.7156862745098
2016-10-12,1,212.4,96.1,972.4,41.5,15.6,17.7,14.1,20.1,1,15,15,5,15,9600,1.5625
2016-10-13,1.6,282.4,77.4,974.9,155.1,15.5,20.3,12.6,1.8,6,31,34,1,26,15936,1.63152610441767
2016-10-14,1.3,257.9,79.9,986,163.9,16.4,22.2,11.7,0,1,24,25,2,16,9169,1.74501036099902
2016-10-15,1.3,236.1,81.2,990.4,169,17.2,23.6,12,0.2,1,28,29,1,7,3451,2.02839756592292
2016-10-16,0.9,246.3,82.2,992.5,84.4,17.3,22.5,14.1,0.1,1,28,29,1,26,12034,2.1605451221539
2016-10-17,1.7,267.1,77.1,994.3,129.2,17.9,22,14.5,0,42,53,95,3,25,16542,1.51130455809455
2016-10-18,1.2,172.4,83.7,991.3,89.4,16.8,21,14.5,0,1,25,26,4,15,10734,1.39742873113471
2016-10-19,1.5,172.5,85.1,986.3,47.1,14.7,16.1,13.6,0,1,23,24,2,34,15554,2.18593287900219
2016-10-20,0.8,259.6,81.6,985.6,25.2,12.4,13.7,11.2,0.3,1,16,16,1,15,6636,2.26039783001808
2016-10-21,0.6,180.5,93.1,981.9,58.5,13.8,16,12.1,7.8,1,47,48,1,22,11544,1.90575190575191
2016-10-22,1,227.3,86.4,979.8,117.8,17.4,23.1,14.1,0,1,20,22,2,13,7128,1.82379349046016
2016-10-23,1.1,229.5,88,983.8,127.3,18.8,24.6,15.6,1.8,1,25,27,1,44,24636,1.78600422146452
2016-10-24,1.3,282.4,90.6,989.8,35.1,17.6,20.2,16.3,4.1,NA,NA,NA,NA,24,14037,1.70976704424022
2016-10-25,0.9,222,84,993.7,60.9,17.9,21.3,16,0,NA,NA,NA,2,26,15648,1.66155419222904
2016-10-26,0.9,229.5,88.2,997.6,65.9,17,21.8,14.9,0,61,29,90,2,23,14487,1.58763028922482
2016-10-27,1.1,246.9,86,1000.5,144.6,16.8,22.7,13,0.1,4,38,42,1,18,9947,1.80959083140645
2016-10-28,1,204.6,79,997,160.5,16.7,24.2,12.3,0,4,14,18,1,5,3750,1.33333333333333
2016-10-29,1.1,190.6,85.9,993,150.9,15.4,21.5,10.8,0.1,NA,NA,NA,1,8,4922,1.6253555465258
2016-10-30,0.9,220.6,88.6,993.5,70.1,14.4,18.2,11.8,0,NA,NA,NA,1,35,16272,2.15093411996067
2016-10-31,1.4,260.7,78.7,993.3,152.4,16.7,22.3,12.5,0,NA,NA,NA,1,12,6605,1.81680545041635
2016-11-01,1,242.1,76.7,989.8,141.6,15.2,21.2,12,0,NA,NA,NA,1,39,19383,2.01207243460765
2016-11-02,1.1,219,81.8,988,130.7,14.5,20.7,10,0,NA,NA,NA,1,27,11858,2.27694383538539
2016-11-03,1.2,250.4,79.7,987.2,70.6,15.4,19,10.7,0.2,2,19,22,1,28,13969,2.00443839931276
2016-11-04,2.6,274.5,76.8,977.4,76.4,16.4,19.8,11.6,1.5,13,39,53,1,12,7951,1.50924412023645
2016-11-05,2,316.8,63.5,976.9,138.4,11.3,14.2,7.8,0.2,1,4,5,NA,20,10134,1.97355437142293
2016-11-06,1.6,280.6,63.1,980,144.8,8.5,12,6,0,1,4,5,NA,33,16200,2.03703703703704
2016-11-07,2.6,305,58.6,983.7,148.6,8.9,13.6,4.9,0,51,43,94,2,34,19681,1.72755449418221
2016-11-08,3.6,309,56.7,985,134.1,12.1,16.4,7.9,0,1,5,6,1,31,12085,2.56516342573438
2016-11-09,2.1,312.6,61,990.1,139.6,12.2,16.2,8.4,0,1,15,16,2,36,18353,1.96153217457636
2016-11-10,1.6,284.6,67.4,990.4,132.8,12.3,17.6,8.8,0,5,24,29,1,27,14817,1.82223122089492
2016-11-11,0.9,240,81,991.4,74.4,12.4,16.3,9.7,0,4,35,39,1,11,4916,2.23759153783564
2016-11-12,0.9,222.9,74.5,991.8,85.5,12.3,17.2,8.5,0,6,39,45,1,10,7500,1.33333333333333
2016-11-13,1.3,241.8,68.9,994,119.8,12,16.6,8.1,0,10,47,58,1,34,17913,1.89806285937587
2016-11-14,1.3,221.4,71.6,997.9,127.7,9.6,16,5.4,0,1,28,29,1,24,10986,2.18459858001092
2016-11-15,1.2,220.8,74.4,994.9,126.8,9.7,16.6,5.4,0,41,57,98,2,26,13988,1.85873605947955
2016-11-16,1.2,228.8,68.3,989.7,123,12.3,18.6,7,0,30,55,85,NA,30,14111,2.1260009921338
2016-11-17,1.4,252.4,79.9,984.8,107.8,14.2,19.5,11,0,22,53,75,2,22,12266,1.79357573781184
2016-11-18,1.5,245.8,75.1,984.8,92.6,12.7,17.3,10.8,0,6,41,48,1,12,8057,1.48938810971826
2016-11-19,1.7,229.8,73,980.2,92,14.5,19,11.9,0,3,33,35,2,4,1247,3.20769847634322
2016-11-20,3,204.7,87.3,975.9,42.2,15.5,17.4,13.5,8.2,1,9,11,2,43,23105,1.86106903267691
2016-11-21,1.2,161.9,92.6,977.1,55.9,14.9,16.3,13.1,7.5,1,19,20,1,56,21256,2.63455024463681
2016-11-22,2.5,150.5,91.1,974.9,20.4,14.2,17,9.1,24.6,1,11,12,1,17,9070,1.87431091510474
2016-11-23,1.6,270.7,73,979.3,94.6,9.4,14.8,6.8,0.1,1,8,10,1,32,13283,2.4090943310999
2016-11-24,0.9,221.7,75.6,982.7,79.8,8.4,12.4,6.5,0,6,38,44,1,34,18352,1.85265911072363
2016-11-25,1,207.6,85.7,983.4,24.7,9.8,12.1,7,41.5,41,41,81,5,5,3604,1.3873473917869
2016-11-26,1.4,176.1,92.8,982,20.5,11.7,14,9.8,21.1,2,12,14,6,6,4383,1.36892539356605
2016-11-27,1,232.6,89.8,982.9,83.7,10.6,14.4,7.6,0.1,2,30,33,2,46,25050,1.83632734530938
2016-11-28,1,167.9,83.8,993.3,70.6,10.3,14.9,7.2,0.1,54,37,91,1,30,14921,2.01058910260706
2016-11-29,1.1,187.9,78.5,1001.6,99.3,9.1,13.6,6.1,0,1,28,29,1,53,24166,2.19316394935033
2016-11-30,1.3,255.7,79.4,996.6,113.5,9.3,15.6,4.7,0,30,49,79,1,50,23954,2.08733405694247
2016-12-01,1.5,294.3,68.9,988.4,114.6,9.9,14.6,6.5,0,44,36,81,2,47,17778,2.64371695353808
2016-12-02,0.9,237.4,79,986.4,67.9,8.4,13.1,4.1,0,20,49,69,1,18,10019,1.79658648567721
2016-12-03,1.1,163.3,89.9,987.9,26.4,11.6,13.5,9.1,3.6,37,51,88,1,11,5615,1.95903829029386
2016-12-04,1.1,69.6,88.9,991.1,35.9,12.9,15.3,11.4,0.1,1,16,17,1,44,22474,1.95781792293317
2016-12-05,1.2,222,79.5,996.6,89.5,12.2,17.9,9,0,4,31,35,1,25,16413,1.52318284286846
2016-12-06,0.9,228.9,81.1,1001,108,10.6,17,7,0.2,12,29,41,1,52,22113,2.35155790711346
2016-12-07,1.1,230.8,76.1,1004.1,103.5,10.4,16.6,7,0,43,41,84,1,16,11155,1.43433437920215
2016-12-08,1.4,250.1,62.1,1001.7,106.4,12.5,18,8.6,0,9,32,42,1,53,19352,2.73873501446879
2016-12-09,1.4,243,72.4,998.1,94.5,12.2,17.2,9.3,0,16,49,66,1,29,17881,1.62183323080365
2016-12-10,1.2,245,70.2,994.3,104.6,10.9,16,7.4,0,8,35,44,2,13,8634,1.5056752374334
2016-12-11,1.1,242.4,62.9,992.3,108.4,10.7,16.9,6.3,0,4,38,42,2,68,26417,2.57410001135632
2016-12-12,1.1,238.4,79.4,994.9,98.8,9.8,15.5,6.5,0,12,42,54,2,47,23844,1.97114578090924
2016-12-13,1.1,254.2,85,992.3,95.8,10,14.9,6.4,0.1,54,37,92,2,57,24998,2.28018241459317
2016-12-14,0.7,245.7,87.8,992.1,41.1,9.2,12.6,6.5,0,37,38,75,1,40,16650,2.4024024024024
2016-12-15,1.1,170.5,92.2,992.3,27.9,10.2,12.7,7.7,5.4,61,39,100,3,35,20231,1.73001828876477
2016-12-16,1.1,94.5,85.6,1002.4,52.8,9.9,12.3,7.2,4.6,1,29,30,1,20,15807,1.26526222559625
2016-12-17,0.8,140,76.7,1000.1,96.6,8.9,13.2,5.6,0,33,38,71,2,13,9357,1.38933418830822
2016-12-18,1,163.3,83.7,986.7,18.9,7.1,8.5,6.1,12.5,1,24,25,1,54,27129,1.99048988167643
2016-12-19,3.1,339.5,71.1,985.6,44.8,9.2,11.7,7.2,7.2,1,11,13,1,47,26023,1.80609460861546
2016-12-20,1.3,266.2,67.9,994.7,100.2,10.6,14.7,6.9,0.9,2,10,12,2,56,28232,1.98356474922074
2016-12-21,1.3,261.9,60,1001.8,92.1,11.2,17.2,8.5,0,24,53,77,2,37,17856,2.07213261648746
2016-12-22,1.9,288.6,67.5,1004.1,102,10.5,16.4,7.3,0,9,44,53,1,42,22153,1.89590574640004
2016-12-23,1.4,246.1,75,1005,102,10,14.7,6.8,0,NA,NA,NA,NA,25,16106,1.55221656525518
2016-12-24,1.2,251,63.3,1001,89.7,11,15.1,7,0,NA,NA,NA,NA,14,9143,1.53122607459258
2016-12-25,0.9,230.5,66.8,1000.4,103.3,11,17.9,6.9,0,NA,NA,NA,NA,37,18279,2.02418075387056
2016-12-26,0.9,242.7,68.5,1002.5,94.8,10.4,17.1,6.8,0,NA,NA,NA,NA,40,22237,1.79880379547601
2016-12-27,1.3,240.3,67.8,1004.7,107.5,9.4,16,5.2,0,30,43,72,4,39,20591,1.89403137292992
2016-12-28,1.2,224.6,59.5,1002.6,110.6,8.6,14.4,4.8,0,22,33,55,4,32,17679,1.81005712992816
2016-12-29,0.8,234.8,82.5,1004.3,88.1,8.4,14.2,5,0,42,37,79,3,49,23736,2.06437478934951
2016-12-30,1.2,245.5,83.3,1001.5,71.2,8.4,13.6,5.5,0.1,25,38,64,3,30,17146,1.74967922547533
2016-12-31,1.4,257,78.7,994.4,106.8,7.6,11.5,3.4,0,11,28,39,1,12,7259,1.65312026449924
2017-01-01,1.2,257.9,79.8,991.5,94.4,7.3,12.7,3.1,0,23,35,59,1,66,30077,2.19436778934069
2017-01-02,1,215.4,75.8,992.6,69,5.9,10.9,2.9,0,2,30,32,1,60,30376,1.97524361337898
2017-01-03,1.1,270.6,70.3,992,83.1,8.3,12.7,5.7,0,25,34,60,1,52,25601,2.0311706573962
2017-01-04,1,191.1,71.7,992.5,93.9,7,12.1,2.8,0,2,23,24,1,39,21970,1.77514792899408
2017-01-05,1.2,231.6,74.8,998,106.3,5.6,11.2,1.5,0,21,48,69,2,20,13001,1.53834320436889
2017-01-06,1.2,237.8,68.8,998.8,107.8,5.5,11.7,1.2,0,10,44,55,1,24,17629,1.36139315899938
2017-01-07,1.9,286.9,47,995.2,112.3,8.7,15.3,3.9,0,7,45,53,1,13,6696,1.94145758661888
2017-01-08,1.4,264.3,68,993.6,103.1,6.9,12.4,2.5,0,2,43,45,1,54,23798,2.26909824354988
2017-01-09,1.3,269.1,72.5,983.1,68.9,6.7,11.7,3.1,0,15,47,63,1,58,25820,2.24632068164214
2017-01-10,1.6,259.3,70.6,990.1,114.1,7.9,13,2.8,0,34,48,83,2,32,19327,1.65571480312516
2017-01-11,2.2,269.8,75.1,989.3,118.3,11.6,16.8,7,0,1,24,25,1,70,33174,2.11008621209381
2017-01-12,3.8,311.2,48.6,985.2,115.3,9.8,13.1,5.5,0,25,46,72,1,35,16957,2.06404434746712
2017-01-13,2.7,332.2,43.8,990.7,126.1,5.8,9.8,2.8,0,1,8,9,1,11,7817,1.40718945887169
2017-01-14,2.2,291.2,45,990.1,122.5,6.6,10.9,3.3,0,23,56,80,1,18,11331,1.58856235107228
2017-01-15,1.8,220,64.7,985.5,120.2,7.5,14.1,4,0,6,50,56,3,74,30169,2.45284895090987
2017-01-16,1.9,173.1,41.6,985.8,127.2,3,8.1,-1,0,37,63,99,2,44,24104,1.82542316627946
2017-01-17,1.4,257.2,39.2,990.1,125.3,2.7,8.5,-1.3,0,49,73,122,1,54,26461,2.04073920108839
2017-01-18,1.6,143.8,52.1,991.9,49.4,5.5,8.8,1.2,0,2,27,29,1,65,34042,1.90940602784795
2017-01-19,1.3,48.9,86.1,991,18.1,6.7,7.6,5.7,2.5,1,12,13,1,32,17900,1.7877094972067
2017-01-20,1.8,47.3,72.4,987.5,21.4,8.4,9.8,6.5,0.8,1,14,15,1,18,12619,1.4264204770584
2017-01-21,1.2,78.2,78.6,985.5,18.7,7.4,9.3,5.9,3.8,1,8,9,1,7,4712,1.48556876061121
2017-01-22,1.2,249.6,80.6,986.9,40.3,7.6,9.7,5.7,3.7,1,18,19,1,49,23985,2.04294350635814
2017-01-23,1.5,297.5,61.9,988.5,104.4,7.3,12,4.4,0,4,20,23,1,51,25267,2.01844302845609
2017-01-24,0.9,172,81.8,989.6,16.9,4.1,5.5,2.6,2.4,52,54,107,1,44,22606,1.94638591524374
2017-01-25,0.8,187.5,89.1,988.2,59.8,4.9,8.3,2.2,1.7,1,25,26,1,56,27193,2.05935351009451
2017-01-26,1.6,119.3,94.6,984,22.4,7.9,11.5,5,30.5,14,47,62,1,41,23796,1.72297865187426
2017-01-27,1,221.4,89.6,987.1,47.4,8.8,11.4,5.9,13.5,NA,NA,NA,NA,20,12548,1.5938795027096
2017-01-28,1.8,270.8,73,993.8,130.7,8.2,13.8,4.6,0,6,24,30,1,17,10667,1.59370019686885
2017-01-29,1.4,231.6,76.9,991.1,113.5,10.4,15.2,5.2,0,15,39,54,2,68,34070,1.99589081303199
2017-01-30,1.2,253.7,79.9,988.1,123.9,11,16.4,7.1,0,25,40,65,1,40,19997,2.00030004500675
2017-01-31,1.3,254.7,84.9,987.2,112.1,10.4,15.6,6.9,0,1,8,10,1,40,22878,1.74840458082
2017-02-01,1.7,253.5,83.8,984.1,86.1,10.6,14.4,7.9,0,36,54,91,2,32,18401,1.73903592196076
2017-02-02,2.4,301.4,59.2,984.8,95,11.2,14.3,8.5,0.1,1,21,22,2,33,19040,1.73319327731092
2017-02-03,3.1,283.9,63.9,981.5,113.7,13.3,17.1,9.4,0,2,24,27,1,10,6307,1.58553987632789
2017-02-04,5.8,305.2,58.4,977.9,103.9,10.8,13.4,6.5,0,1,24,26,1,13,8698,1.49459645895608
2017-02-05,4.5,318.5,56.4,985.5,142.7,10.3,14.7,5.9,0,1,2,3,2,59,32600,1.80981595092025
2017-02-06,1.4,219,70.8,987.1,136,13.5,18.8,10.7,0.3,1,8,9,2,31,21253,1.45861760692608
2017-02-07,2.3,285.1,61.7,986.5,149.6,8.7,14.8,5.1,2.2,8,62,70,1,46,24125,1.90673575129534
2017-02-08,1.5,234,50.1,988.1,168.7,7.9,13.6,3.9,0,7,51,58,2,24,11627,2.06416100455836
2017-02-09,0.8,217.9,77.1,986.7,67.6,6.8,10.9,4,0,2,51,54,1,35,17111,2.04546782771317
2017-02-10,2,148.1,84.1,985.5,39.4,9,11.9,4.8,0,26,69,95,1,11,5104,2.1551724137931
2017-02-11,3.9,106.7,86.9,983.5,25.1,11.6,12.1,11.1,0,2,9,10,1,19,11767,1.6146851363984
2017-02-12,3.7,115.3,90.7,983.5,11.2,11.9,12.8,11.3,24.7,1,7,8,2,37,17928,2.06381079875056
2017-02-13,1.4,184.2,82.6,993.2,155.8,12.1,17.4,8.6,0.9,1,22,22,2,33,17980,1.83537263626251
2017-02-14,1.4,145.8,85.6,1001.7,125.4,12.3,16.6,8.4,0.1,1,27,28,1,27,15918,1.69619298906898
2017-02-15,1.3,203.4,85.6,1002,116.4,11.2,14.8,7.3,0,1,12,13,2,29,18999,1.5263961261119
2017-02-16,1.2,228.2,78.2,996.9,171.5,11.1,17.7,6.3,0.1,3,37,40,1,34,21010,1.61827701094717
2017-02-17,1.3,208,74.1,992.1,171.9,10.5,16.3,6.4,0,1,39,41,1,9,5394,1.66852057842047
2017-02-18,1.4,207,76.2,995.3,172.6,11.1,16.4,7.8,0,3,35,39,1,10,7685,1.30123617436565
2017-02-19,1.6,291.3,67.4,995.4,180.9,11.1,16.1,7.3,0,1,43,44,1,27,15303,1.7643599294256
2017-02-20,1.4,281.3,54.9,993.7,179.9,13.1,18.6,9.2,0,1,34,37,1,34,20424,1.66470818644732
2017-02-21,1.8,250.3,43.4,991.4,190.9,14.8,21.3,7.9,0,3,43,47,1,49,22307,2.19661989510019
2017-02-22,1.7,280.8,49.4,985.9,79,14.7,18.4,12.8,0,1,28,29,2,37,19291,1.91799284640506
2017-02-23,0.8,196.5,90.8,983.7,22,10.8,14.4,8.2,15.5,45,56,125,2,23,11702,1.96547598701077
2017-02-24,1.7,235.7,72.1,989.6,160.4,8.8,13.2,4.3,0,19,39,67,1,NA,NA,NA
2017-02-25,1.5,246,80.9,990.4,186.7,10.1,16.7,5.5,0,1,21,22,1,NA,NA,NA
2017-02-26,1.8,270.4,74.4,983.7,185.6,12.5,18.7,9.3,0,2,17,19,1,0,0,NA
2017-02-27,3.3,298.6,51.1,980.1,123.9,13.2,16.4,9.2,0,1,6,7,1,30,19192,1.5631513130471
2017-02-28,2,286.2,60.3,988.5,194.8,10.5,16.3,6.4,0,1,5,5,1,45,21854,2.05911961197035
2017-03-01,1.5,229.6,71,988.9,166.5,12,18.8,6.3,0,1,4,4,2,33,12990,2.54041570438799
